country,title,details,operator,search_text
Rwanda,"4-Day Chimps, Gorillas & Golden Monkey Tour","$2,310 pp (USD) Rwanda & Uganda: Private tour Mid-range Lodge & Hotel You Visit: Kigali (Start) , Kibale NP (Chimps) , Bwindi Impenetrable NP (Gorillas) , Volcanoes NP (Gorillas) , Kigali (End)",Beyond Travel 4.7 /5 – 40 Reviews,"Safari Title: 4-Day Chimps, Gorillas & Golden Monkey Tour
Details: $2,310 pp (USD) Rwanda & Uganda: Private tour Mid-range Lodge & Hotel You Visit: Kigali (Start) , Kibale NP (Chimps) , Bwindi Impenetrable NP (Gorillas) , Volcanoes NP (Gorillas) , Kigali (End)
Operator: Beyond Travel 4.7 /5 – 40 Reviews"
Rwanda,3-Day Nyungwe National Park and Lake Kivu Experience,"$946 pp (USD) Rwanda: Private tour Budget Guest House & Hotel You Visit: Kigali (Start) , Nyungwe NP (Chimps) , Lake Kivu, Kigali (End)",New Horizon Africa Safaris Tour operator has an office in Rwanda 5.0 /5 – 38 Reviews,"Safari Title: 3-Day Nyungwe National Park and Lake Kivu Experience
Details: $946 pp (USD) Rwanda: Private tour Budget Guest House & Hotel You Visit: Kigali (Start) , Nyungwe NP (Chimps) , Lake Kivu, Kigali (End)
Operator: New Horizon Africa Safaris Tour operator has an office in Rwanda 5.0 /5 – 38 Reviews"
Rwanda,3-Day Affordable Gorilla Trekking in Rwanda,"$3,698 to $3,815 pp (USD) Rwanda: Private tour Luxury Lodge You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Kigali Airport (End)",Discover Africa Safaris 5.0 /5 – 582 Reviews,"Safari Title: 3-Day Affordable Gorilla Trekking in Rwanda
Details: $3,698 to $3,815 pp (USD) Rwanda: Private tour Luxury Lodge You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Kigali Airport (End)
Operator: Discover Africa Safaris 5.0 /5 – 582 Reviews"
Rwanda,4-Day Rwanda and Uganda Safari Experience with Gorillas,"$1,617 pp (USD) Rwanda & Uganda: Private tour Mid-range Lodge & Hotel You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Kigali (End)",Bush Craft Safaris 4.9 /5 – 27 Reviews,"Safari Title: 4-Day Rwanda and Uganda Safari Experience with Gorillas
Details: $1,617 pp (USD) Rwanda & Uganda: Private tour Mid-range Lodge & Hotel You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Kigali (End)
Operator: Bush Craft Safaris 4.9 /5 – 27 Reviews"
Rwanda,3-Day Akagera Wildlife Safari and a Boat Cruise,"$1,189 pp (USD) Rwanda: Private tour Luxury Lodge You Visit: Kigali (Start) , Akagera NP, Kigali (End)",Hermosa Life Tours and Travel Tour operator has an office in Rwanda 5.0 /5 – 237 Reviews,"Safari Title: 3-Day Akagera Wildlife Safari and a Boat Cruise
Details: $1,189 pp (USD) Rwanda: Private tour Luxury Lodge You Visit: Kigali (Start) , Akagera NP, Kigali (End)
Operator: Hermosa Life Tours and Travel Tour operator has an office in Rwanda 5.0 /5 – 237 Reviews"
Rwanda,3-Day Gorilla Trekking and Akagera Safari-Boat Cruise,"$2,679 to $2,789 pp (USD) Rwanda: Private tour Mid-range Lodge & Hotel You Visit: Kigali (Start) , Akagera NP, Volcanoes NP (Gorillas) , Kigali (End)",Umurage Eco Safaris Tour operator has an office in Rwanda 5.0 /5 – 14 Reviews,"Safari Title: 3-Day Gorilla Trekking and Akagera Safari-Boat Cruise
Details: $2,679 to $2,789 pp (USD) Rwanda: Private tour Mid-range Lodge & Hotel You Visit: Kigali (Start) , Akagera NP, Volcanoes NP (Gorillas) , Kigali (End)
Operator: Umurage Eco Safaris Tour operator has an office in Rwanda 5.0 /5 – 14 Reviews"
Rwanda,5-Day Rwanda Wildlife & Gorilla Safari,"$4,519 pp (USD) Rwanda: Private tour Mid-range Lodge & Tented Camp You Visit: Kigali (Start) , Akagera NP, Volcanoes NP (Gorillas) , Kigali (End)",Wildlife Journeys Africa Tour operator has an office in Rwanda 5.0 /5 – 5 Reviews,"Safari Title: 5-Day Rwanda Wildlife & Gorilla Safari
Details: $4,519 pp (USD) Rwanda: Private tour Mid-range Lodge & Tented Camp You Visit: Kigali (Start) , Akagera NP, Volcanoes NP (Gorillas) , Kigali (End)
Operator: Wildlife Journeys Africa Tour operator has an office in Rwanda 5.0 /5 – 5 Reviews"
Rwanda,"7-Day Rwanda's Pilgrimage , Wildlife & Cultural Tour","$2,970 pp (USD) Rwanda: Shared tour (max 60 people per vehicle) Mid-range Lodge & Guest House You Visit: Kigali (Start) , Kigali Airport (Kigali) , Kigali, Butare (City) , Kibeho (Town) , Akagera NP, Kigali (End)",Gama Travel and Tour Agency Tour operator has an office in Rwanda 5.0 /5 – 6 Reviews,"Safari Title: 7-Day Rwanda's Pilgrimage , Wildlife & Cultural Tour
Details: $2,970 pp (USD) Rwanda: Shared tour (max 60 people per vehicle) Mid-range Lodge & Guest House You Visit: Kigali (Start) , Kigali Airport (Kigali) , Kigali, Butare (City) , Kibeho (Town) , Akagera NP, Kigali (End)
Operator: Gama Travel and Tour Agency Tour operator has an office in Rwanda 5.0 /5 – 6 Reviews"
Rwanda,"8-Day Gorillas, Chimps, Boat Transfer & Akagera Safari","$4,950 pp (USD) Rwanda: Private tour Mid-range Lodge & Tented Camp You Visit: Kigali (Start) , Nyungwe NP (Chimps) , Cyangugu (Town) , Lake Kivu, Volcanoes NP (Gorillas) , Akagera NP, Kigali (End)",Lion Safaris Tour operator has an office in Rwanda 5.0 /5 – 71 Reviews,"Safari Title: 8-Day Gorillas, Chimps, Boat Transfer & Akagera Safari
Details: $4,950 pp (USD) Rwanda: Private tour Mid-range Lodge & Tented Camp You Visit: Kigali (Start) , Nyungwe NP (Chimps) , Cyangugu (Town) , Lake Kivu, Volcanoes NP (Gorillas) , Akagera NP, Kigali (End)
Operator: Lion Safaris Tour operator has an office in Rwanda 5.0 /5 – 71 Reviews"
Rwanda,3-Day Kigali City Tour & Mountain Gorilla Trek,"$3,311 pp (USD) Rwanda: Private tour Luxury Hotel You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Kigali (End)",Links Travel Agency Tour operator has an office in Rwanda 4.9 /5 – 9 Reviews,"Safari Title: 3-Day Kigali City Tour & Mountain Gorilla Trek
Details: $3,311 pp (USD) Rwanda: Private tour Luxury Hotel You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Kigali (End)
Operator: Links Travel Agency Tour operator has an office in Rwanda 4.9 /5 – 9 Reviews"
Rwanda,5-Day Rwanda Double Gorilla Trekking Adventure,"$7,055 to $7,277 pp (USD) Rwanda: Private tour Mid-range Lodge & Hotel You Visit: Kigali (Start) , Ruhengeri (City) , Volcanoes NP (Gorillas) , Kigali (End)",Vazquez Tours and Travel Tour operator has an office in Rwanda 4.5 /5 – 2 Reviews,"Safari Title: 5-Day Rwanda Double Gorilla Trekking Adventure
Details: $7,055 to $7,277 pp (USD) Rwanda: Private tour Mid-range Lodge & Hotel You Visit: Kigali (Start) , Ruhengeri (City) , Volcanoes NP (Gorillas) , Kigali (End)
Operator: Vazquez Tours and Travel Tour operator has an office in Rwanda 4.5 /5 – 2 Reviews"
Rwanda,3-Day Rwanda Gorilla & Akagera Wildlife Safari,"$2,675 pp (USD) Rwanda: Shared tour (max 20 people per vehicle) Mid-range Lodge & Hotel You Visit: Kigali (Start) , Akagera NP, Volcanoes NP (Gorillas) , Kigali Airport (End)",East Africa Safaris Tour operator has an office in Rwanda 5.0 /5 – 25 Reviews,"Safari Title: 3-Day Rwanda Gorilla & Akagera Wildlife Safari
Details: $2,675 pp (USD) Rwanda: Shared tour (max 20 people per vehicle) Mid-range Lodge & Hotel You Visit: Kigali (Start) , Akagera NP, Volcanoes NP (Gorillas) , Kigali Airport (End)
Operator: East Africa Safaris Tour operator has an office in Rwanda 5.0 /5 – 25 Reviews"
Rwanda,3-Day Rwanda Chimp Trekking Tour,"$2,033 pp (USD) Rwanda: Private tour Mid-range Hotel You Visit: Kigali (Start) , Nyungwe NP (Chimps) , Kigali (End)",Triple Legacy Travels Tour operator has an office in Rwanda 5.0 /5 – 1 Reviews,"Safari Title: 3-Day Rwanda Chimp Trekking Tour
Details: $2,033 pp (USD) Rwanda: Private tour Mid-range Hotel You Visit: Kigali (Start) , Nyungwe NP (Chimps) , Kigali (End)
Operator: Triple Legacy Travels Tour operator has an office in Rwanda 5.0 /5 – 1 Reviews"
Rwanda,4-Day Gorilla Trekking & Lake Kivu Tour,"$3,805 pp (USD) Rwanda: Private tour Mid-range Lodge & Hotel You Visit: Kigali (Start) , Genocide Memorial (Kigali) , Volcanoes NP (Gorillas) , Gisenyi (Lake Kivu) , Lake Kivu, Kigali (End)",Iriza Tours and Safaris Tour operator has an office in Rwanda 5.0 /5 – 2 Reviews,"Safari Title: 4-Day Gorilla Trekking & Lake Kivu Tour
Details: $3,805 pp (USD) Rwanda: Private tour Mid-range Lodge & Hotel You Visit: Kigali (Start) , Genocide Memorial (Kigali) , Volcanoes NP (Gorillas) , Gisenyi (Lake Kivu) , Lake Kivu, Kigali (End)
Operator: Iriza Tours and Safaris Tour operator has an office in Rwanda 5.0 /5 – 2 Reviews"
Rwanda,3-Day Game Drive on Akagera National Park,"$1,100 pp (USD) Rwanda: Private tour Luxury Tented Camp You Visit: Kigali (Start) , Akagera NP, Kigali (End)",Makisala Safaris Tour operator has an office in Rwanda 5.0 /5 – 11 Reviews,"Safari Title: 3-Day Game Drive on Akagera National Park
Details: $1,100 pp (USD) Rwanda: Private tour Luxury Tented Camp You Visit: Kigali (Start) , Akagera NP, Kigali (End)
Operator: Makisala Safaris Tour operator has an office in Rwanda 5.0 /5 – 11 Reviews"
Rwanda,4-Day Discover Nyungwe National Park,"$2,585 to $2,640 pp (USD) Rwanda: Private tour Budget Lodge & Guest House You Visit: Kigali (Start) , Nyungwe NP (Chimps) , Kigali Airport (End)",East Africa Bridge Tours 5.0 /5 – 4 Reviews,"Safari Title: 4-Day Discover Nyungwe National Park
Details: $2,585 to $2,640 pp (USD) Rwanda: Private tour Budget Lodge & Guest House You Visit: Kigali (Start) , Nyungwe NP (Chimps) , Kigali Airport (End)
Operator: East Africa Bridge Tours 5.0 /5 – 4 Reviews"
Rwanda,3-Day Mountain Gorilla Trekking Tour for Africans,"$2,522 pp (USD) Rwanda: Shared tour (max 30 people per group) Mid-range Hotel You Visit: Kigali (Start) , Genocide Memorial (Kigali) , Volcanoes NP (Gorillas) , Kigali (End)",Silverbird Tours Agency Tour operator has an office in Rwanda 5.0 /5 – 38 Reviews,"Safari Title: 3-Day Mountain Gorilla Trekking Tour for Africans
Details: $2,522 pp (USD) Rwanda: Shared tour (max 30 people per group) Mid-range Hotel You Visit: Kigali (Start) , Genocide Memorial (Kigali) , Volcanoes NP (Gorillas) , Kigali (End)
Operator: Silverbird Tours Agency Tour operator has an office in Rwanda 5.0 /5 – 38 Reviews"
Rwanda,3-Day Akagera Big Five Safari,"$1,560 pp (USD) Rwanda: Shared tour (max 3 people per vehicle) Mid-range Lodge You Visit: Kigali (Start) , Akagera NP, Kigali (End)",Gorille Africain Tours Tour operator has an office in Rwanda 5.0 /5 – 12 Reviews,"Safari Title: 3-Day Akagera Big Five Safari
Details: $1,560 pp (USD) Rwanda: Shared tour (max 3 people per vehicle) Mid-range Lodge You Visit: Kigali (Start) , Akagera NP, Kigali (End)
Operator: Gorille Africain Tours Tour operator has an office in Rwanda 5.0 /5 – 12 Reviews"
Rwanda,1-Day Rwanda Safari in Akagera National Park,"$264 pp (USD) Rwanda: Day tour Private tour You Visit: Kigali (Start) , Akagera NP, Kigali (End)",Expedition Rwindi Voyage Tour operator has an office in Rwanda 4.9 /5 – 93 Reviews,"Safari Title: 1-Day Rwanda Safari in Akagera National Park
Details: $264 pp (USD) Rwanda: Day tour Private tour You Visit: Kigali (Start) , Akagera NP, Kigali (End)
Operator: Expedition Rwindi Voyage Tour operator has an office in Rwanda 4.9 /5 – 93 Reviews"
Rwanda,3-Day Best Hiking Trail in Rwanda,"$440 pp (USD) Rwanda: Private tour Budget Guest House You Visit: Gisenyi (Start) , Congo Nile Trail, Kinunu (Village) , Musasa (End)",New Horizon Africa Safaris Tour operator has an office in Rwanda 5.0 /5 – 38 Reviews,"Safari Title: 3-Day Best Hiking Trail in Rwanda
Details: $440 pp (USD) Rwanda: Private tour Budget Guest House You Visit: Gisenyi (Start) , Congo Nile Trail, Kinunu (Village) , Musasa (End)
Operator: New Horizon Africa Safaris Tour operator has an office in Rwanda 5.0 /5 – 38 Reviews"
Rwanda,4-Day Budget Rwanda Uganda Golden Monkey & Gorilla Tour,"$1,650 pp (USD) Rwanda & Uganda: Shared tour (max 7 people per group) Budget Resort & Hotel You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Kigali (End)",Safari 2 Gorilla Tours 5.0 /5 – 92 Reviews,"Safari Title: 4-Day Budget Rwanda Uganda Golden Monkey & Gorilla Tour
Details: $1,650 pp (USD) Rwanda & Uganda: Shared tour (max 7 people per group) Budget Resort & Hotel You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Bwindi Impenetrable NP (Gorillas) , Lake Bunyonyi, Kigali (End)
Operator: Safari 2 Gorilla Tours 5.0 /5 – 92 Reviews"
Rwanda,"7-Day Rwanda Golden Monkeys, Uganda Gorillas, & Chimps","$3,190 pp (USD) Rwanda & Uganda: Private tour Mid-range Lodge You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Bwindi Impenetrable NP (Gorillas) , Queen Elizabeth NP, Kibale NP (Chimps) , Entebbe (End)",Kajie Safaris 5.0 /5 – 214 Reviews,"Safari Title: 7-Day Rwanda Golden Monkeys, Uganda Gorillas, & Chimps
Details: $3,190 pp (USD) Rwanda & Uganda: Private tour Mid-range Lodge You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Bwindi Impenetrable NP (Gorillas) , Queen Elizabeth NP, Kibale NP (Chimps) , Entebbe (End)
Operator: Kajie Safaris 5.0 /5 – 214 Reviews"
Rwanda,4-Day Luxury Bisate Lodge - Mountain Gorilla Tour,"$8,386 pp (USD) Rwanda: Private tour Luxury Lodge & Hotel You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Kigali (End)",Attractive Safaris Tour operator has an office in Rwanda 5.0 /5 – 1 Reviews,"Safari Title: 4-Day Luxury Bisate Lodge - Mountain Gorilla Tour
Details: $8,386 pp (USD) Rwanda: Private tour Luxury Lodge & Hotel You Visit: Kigali (Start) , Volcanoes NP (Gorillas) , Kigali (End)
Operator: Attractive Safaris Tour operator has an office in Rwanda 5.0 /5 – 1 Reviews"
Rwanda,½-Day Kayaking on Lake Kivu,"$75 pp (USD) Rwanda: ½ Day tour Shared tour (max 12 people per group) You Visit: Gisenyi (Start) , Lake Kivu, Gisenyi (End)",Kingfisher Journeys Tour operator has an office in Rwanda 5.0 /5 – 4 Reviews,"Safari Title: ½-Day Kayaking on Lake Kivu
Details: $75 pp (USD) Rwanda: ½ Day tour Shared tour (max 12 people per group) You Visit: Gisenyi (Start) , Lake Kivu, Gisenyi (End)
Operator: Kingfisher Journeys Tour operator has an office in Rwanda 5.0 /5 – 4 Reviews"
South-Africa,4-Day Kruger Fly-in Adventure from Cape Town,"$1,482 to $1,629 pp (USD) South Africa: Shared tour (max 10 people per vehicle) Budget Lodge You Visit: Cape Town (Start) , Southern Kruger NP, Kruger NP, Panorama Route (Highlight) , Cape Town (End)",The Kruger Safari Co. Tour operator has an office in South Africa 4.9 /5 – 340 Reviews,"Safari Title: 4-Day Kruger Fly-in Adventure from Cape Town
Details: $1,482 to $1,629 pp (USD) South Africa: Shared tour (max 10 people per vehicle) Budget Lodge You Visit: Cape Town (Start) , Southern Kruger NP, Kruger NP, Panorama Route (Highlight) , Cape Town (End)
Operator: The Kruger Safari Co. Tour operator has an office in South Africa 4.9 /5 – 340 Reviews"
South-Africa,5-Day Sabi Sands Umkumbe Safari Lodge,"$2,039 pp (USD) South Africa: Shared tour (max 10 people per vehicle) Luxury Lodge You Visit: Johannesburg (Start) , Sabi Sands (Greater Kruger) , Sabi Sabi GR (Sabi Sands) , Johannesburg (End)","MoAfrika Tours Tour operator has an office in South Africa 4.9 /5 – 4,871 Reviews","Safari Title: 5-Day Sabi Sands Umkumbe Safari Lodge
Details: $2,039 pp (USD) South Africa: Shared tour (max 10 people per vehicle) Luxury Lodge You Visit: Johannesburg (Start) , Sabi Sands (Greater Kruger) , Sabi Sabi GR (Sabi Sands) , Johannesburg (End)
Operator: MoAfrika Tours Tour operator has an office in South Africa 4.9 /5 – 4,871 Reviews"
South-Africa,10-Day Kruger Private Reserves & Cape Town,"$5,088 to $5,638 pp (USD) South Africa: Private tour Luxury Lodge & Hotel You Visit: Johannesburg (Start) , Klaserie NR (Greater Kruger) , Sabi Sands (Greater Kruger) , Cape Town (End)",Safari Online Tour operator has an office in South Africa 5.0 /5 – 144 Reviews,"Safari Title: 10-Day Kruger Private Reserves & Cape Town
Details: $5,088 to $5,638 pp (USD) South Africa: Private tour Luxury Lodge & Hotel You Visit: Johannesburg (Start) , Klaserie NR (Greater Kruger) , Sabi Sands (Greater Kruger) , Cape Town (End)
Operator: Safari Online Tour operator has an office in South Africa 5.0 /5 – 144 Reviews"
South-Africa,6-Day Tremisana/Treehouse Kruger Park Safari,"$1,287 to $1,349 pp (USD) South Africa: Shared tour (max 9 people per vehicle) Mid-range Lodge You Visit: Johannesburg (Start) , Balule NR (Greater Kruger) , Kruger NP, Moholoholo Wildlife Centre (Wildlife Sanctuary) , Blyde River Canyon (Panorama Route) , Johannesburg (End)",Viva Safaris Tour operator has an office in South Africa 5.0 /5 – 356 Reviews,"Safari Title: 6-Day Tremisana/Treehouse Kruger Park Safari
Details: $1,287 to $1,349 pp (USD) South Africa: Shared tour (max 9 people per vehicle) Mid-range Lodge You Visit: Johannesburg (Start) , Balule NR (Greater Kruger) , Kruger NP, Moholoholo Wildlife Centre (Wildlife Sanctuary) , Blyde River Canyon (Panorama Route) , Johannesburg (End)
Operator: Viva Safaris Tour operator has an office in South Africa 5.0 /5 – 356 Reviews"
South-Africa,3-Day Greater Kruger Safari Short & Sweet,"$1,799 to $2,118 pp (USD) South Africa: Private tour Luxury Lodge You Visit: Johannesburg (Start) , Karongwe GR (Greater Kruger) , Johannesburg Airport (End)",Discover Africa Safaris Tour operator has an office in South Africa 5.0 /5 – 582 Reviews,"Safari Title: 3-Day Greater Kruger Safari Short & Sweet
Details: $1,799 to $2,118 pp (USD) South Africa: Private tour Luxury Lodge You Visit: Johannesburg (Start) , Karongwe GR (Greater Kruger) , Johannesburg Airport (End)
Operator: Discover Africa Safaris Tour operator has an office in South Africa 5.0 /5 – 582 Reviews"
South-Africa,4-Day Kruger Park and Manyeleti Bongan African Lodge,"$1,009 pp (USD) South Africa: Shared tour (max 12 people per vehicle) Budget Lodge You Visit: Johannesburg (Start) , Manyeleti GR (Greater Kruger) , Central Kruger NP, Johannesburg (End)",Bongan Safaris Tour operator has an office in South Africa 5.0 /5 – 42 Reviews,"Safari Title: 4-Day Kruger Park and Manyeleti Bongan African Lodge
Details: $1,009 pp (USD) South Africa: Shared tour (max 12 people per vehicle) Budget Lodge You Visit: Johannesburg (Start) , Manyeleti GR (Greater Kruger) , Central Kruger NP, Johannesburg (End)
Operator: Bongan Safaris Tour operator has an office in South Africa 5.0 /5 – 42 Reviews"
South-Africa,5-Day Sabi Sands + Kruger Park Combo Safari,"$2,844 to $3,199 pp (USD) South Africa: Private tour Luxury Lodge You Visit: Hoedspruit (Start) , Sabi Sands (Greater Kruger) , Kruger NP, Skukuza (End)",African Family Safaris Tour operator has an office in South Africa 5.0 /5 – 25 Reviews,"Safari Title: 5-Day Sabi Sands + Kruger Park Combo Safari
Details: $2,844 to $3,199 pp (USD) South Africa: Private tour Luxury Lodge You Visit: Hoedspruit (Start) , Sabi Sands (Greater Kruger) , Kruger NP, Skukuza (End)
Operator: African Family Safaris Tour operator has an office in South Africa 5.0 /5 – 25 Reviews"
South-Africa,4-Day Sabi Sand Safari with Arathusa Safari Lodge,"$2,435 to $2,729 pp (USD) South Africa: Private tour Luxury Lodge You Visit: Hoedspruit (Start) , Sabi Sands (Greater Kruger) , Hoedspruit (End)",Indigo Safaris 4.9 /5 – 217 Reviews,"Safari Title: 4-Day Sabi Sand Safari with Arathusa Safari Lodge
Details: $2,435 to $2,729 pp (USD) South Africa: Private tour Luxury Lodge You Visit: Hoedspruit (Start) , Sabi Sands (Greater Kruger) , Hoedspruit (End)
Operator: Indigo Safaris 4.9 /5 – 217 Reviews"
South-Africa,"4-Day Sabi Sand Reserve Luxury Safari, Greater Kruger","$3,299 to $3,992 pp (USD) South Africa: Private tour Luxury Bush Camp You Visit: Skukuza (Start) , Sabi Sands (Greater Kruger) , Kruger NP, Skukuza (End)",Wayfairer Travel 5.0 /5 – 220 Reviews,"Safari Title: 4-Day Sabi Sand Reserve Luxury Safari, Greater Kruger
Details: $3,299 to $3,992 pp (USD) South Africa: Private tour Luxury Bush Camp You Visit: Skukuza (Start) , Sabi Sands (Greater Kruger) , Kruger NP, Skukuza (End)
Operator: Wayfairer Travel 5.0 /5 – 220 Reviews"
